Project.Number,County,System.Name,Borrower,Description,Pop,Project.Cost,Score,Cumulative.Total
18354,Rensselaer,HOOSICK FALLS (V) PWS,Hoosick Falls (V),"Village Water System Extension to Town Phase 1 - NYS Rt 22 North & South, New Pump Station, Upgrade Distribution System, Extend Distribution System, New System Consolidation",4000,5510500,110,6755483604
18364,Rensselaer,HOOSICK FALLS (V) PWS,Hoosick Falls (V),"Village Water System Extension to Town Phase 6 - NYS Rt. 7/Hoosac School/Hill Road, Extend Distribution System, New System Consolidation",4000,4532000,100,6760015604
18362,Rensselaer,HOOSICK FALLS (V) PWS,Hoosick Falls (V),"Village Water System Extension to Town Phase 4 - NYS Rt 67 East & West, Upgrade Distribution System, Extend Distribution System",4000,4655600,95,6764671204
19567,Rensselaer,TROY (C),Troy (C),"Corrosion Control Treatment Optimization, Upgrade Water Treatment Plant",51400,16070000,80,6780741204
19287,Rensselaer,TROY (C),Troy (C),"Lead service line inventory, Upgrade Distribution System",51400,572000,70,6781313204
19110,Rensselaer,POESTENKILL WD #2,Poestenkill (T),"Creation of Poestenkill WD #2 to provide water to an area with PFAS contamination, New Water District",700,5711000,70,6787024204
18812,Rensselaer,BATTISTI WATER DISTRICT NO. 10,Schodack (T),"Batisti WD No. 10, Upgrade Distribution System, New System Consolidation, New Water District",130,2432000,60,6789456204
17867,Rensselaer,TROY CITY PWS,Troy (C),"Replace raw water transmission mains between Tomhannock and Troy WTP, Upgrade Transmission",49170,0,55,6789456204
18585,Rensselaer,PETERSBURGH WATER DISTRICT,Petersburgh (T),"Address PFAS, Develop Additional GW Source, Storage and Distribution Improvements, Upgrade Water Treatment Plant, New Ground Water Source, Upgrade Storage, Upgrade Distribution System",240,0,55,6789456204
18995,Rensselaer,TROY (C) PWS,Troy (C),"Phase 2 (North Section) RW Transmission Main, Upgrade Transmission",51400,2000000,55,6791456204
19120,Rensselaer,SCHODACK HIGHWAY GARAGE WATER DISTRICT,Schodack (T),"Installation of new watermain and 500,000-gallon water storage tank on Route 9, New Storage, New Distribution System",150,10300000,40,6801756204
19108,Rensselaer,HOOSICK FALLS (V),Hoosick Falls (V),"Rogers Ave Tank Rehab, Upgrade Storage, Upgrade Distribution System",4500,7000000,40,6808756204
19534,Rensselaer,RENSSELAER (C),Rensselaer (C),"Cross Street Pump Station Rehabilitation, Upgrade Water Treatment Plant, Upgrade Pump Station",9800,2199600,35,6810955804
18030,Rensselaer,RENSSELAER CITY PWS,Rensselaer (C),"Washington Ave Corridor Improvements, Upgrade Distribution System",7500,3169952,35,6814125756
19138,Rensselaer,RENSSELAER CITY PWS,Rensselaer (C),"Lead Service Line Replacement, Upgrade Distribution System",7500,420000,30,6814545756
19141,Rensselaer,RENSSELAER CITY PWS,Rensselaer (C),"Washington Avenue Main Replacement, Upgrade Distribution System",7500,3219551,25,6817765307
16334,Rensselaer,HOOSICK FALLS (V) PWS,Hoosick Falls (V),Upgrade Distribution System,4000,569000,20,6818334307
16292,Rensselaer,BRUNSWICK WATER SYSTEM,Brunswick (T),"New Water Treatment Plant, Upgrade Distribution System",10000,2896500,20,6821230807
19383,Rensselaer,EAST GREENBUSH (T),East Greenbush (T),"Cross Street Pump Station Rehabilitation, Upgrade Water Treatment Plant, Upgrade Pump Station",21000,2199600,20,6823430407
18190,Rensselaer,NASSAU (V) PWS,Nassau (V),"Replace water mains on Rt. 20., Upgrade Distribution System",1250,669000,15,6824099407
18959,Rensselaer,NASSAU (V) PWS,Nassau (V),Upgrade Distribution System,1250,721000,10,6824820407
18942,Rockland,SUFFERN VILLAGE,Suffern (V),"PFAS Removal, Upgrade Water Treatment Plant",12000,532800,80,6825353207
19171,Rockland,NYACK VILLAGE WATER SUPPLY,Nyack (V),"PFAS Treatment at Nyack Water Plant, New Other Expenses, New Other (OT)",14700,4749320,65,6830102527
19479,Rockland,SUFFERN (V),Suffern (V),"Iron and Manganese Filtration System Rehab, Upgrade Water Treatment Plant",11441,1944228,20,6832046755
18944,Rockland,SUFFERN (V),Suffern (V),"Standby Generator Installation at wellfield and Bon Aire Pump Station, Upgrade Transmission",11000,936548,10,6832983303
18943,Rockland,SUFFERN (V),Suffern (V),"Water meter replacement, Upgrade Distribution System",11000,2275004,10,6835258307
18577,Saratoga,MECHANICVILLE CITY,Mechanicville (C),"Filtration Upgrades, Upgrade Water Treatment Plant",5100,100000,1095,6835358307
18524,Saratoga,MALTAVILLE WATER DISTRICT,Malta (T),"Maltaville WD., New Water District",450,3636724,70,6838995031
18332,Saratoga,SOUTH GLENS FALLS VILLAGE,South Glens Falls (V),"Rehabilitate Storage Tank; New GAC for PFOA/PFOS Removal., Upgrade Storage, Upgrade Distribution System",3700,2000000,50,6840995031
19588,Saratoga,CORINTH (V),Corinth (V),"Replace/Repair WTP Pumps, Replace water main along Main St, Hill Ave and Heath Ave, Upgrade Water Treatment Plant, Upgrade Distribution System",3000,14996000,45,6855991031
19555,Saratoga,SCHUYLERVILLE-VICTORY WATER BOARD,Schuylerville-Victory WB,"Joint Water System Improvements, Upgrade Water Treatment Plant, Upgrade Distribution System",2200,9187900,45,6865178931
19264,Saratoga,BALLSTON SPA WATER SYSTEM,Ballston Spa (V),"2022 Infrastructure Improvements, Upgrade Storage, Upgrade Pump Station, Upgrade Distribution System",5399,14068000,30,6879246931
19490,Saratoga,SARATOGA SPRINGS (C),Saratoga Springs (C),"Loughberry Dam Reservoir Intake Rehab project, Upgrade Other Expenses, Upgrade Surface Water Source, Upgrade Other (OT)",28301,8396329,25,6887643260
18866,Saratoga,SARATOGA COUNTY WATER AUTHORITY,Saratoga County WA,"Cordero Blvd New Storage and Controls., New Storage",100000,10000000,25,6897643260
19491,Saratoga,SARATOGA SPRINGS (C),Saratoga Springs (C),"Clinton Street Watermain replacement. , Upgrade Distribution System",5466,1323000,15,6898966260
18552,Saratoga,STILLWATER WD NO. 6,Stillwater (T),"Replacing infrastructure West Street and Micklas Street, Upgrade Distribution System",192,748850,15,6899715110
18705,Saratoga,STILLWATER WD NO. 6,Stillwater (T),"Replacing infrastructure East, Ferris, Lefko Streets & Best , Champlain Avenues, Upgrade Distribution System",114,752250,15,6900467360
19503,Saratoga,STILLWATER (V),Stillwater (V),"Hudson Ave Water Main Replacement, Upgrade Distribution System",1572,2878850,10,6903346210
16510,Schenectady,DELANSON (V),Delanson (V),"Address Stage 2 DBPR Violation., Upgrade Water Treatment Plant",335,1767425,90,6905113635
18979,Schenectady,SCHENECTADY CITY WATER WORKS,Schenectady (C),"Phase 1 Rice Road Source and WTP Improvements,, New Ground Water Source",61821,7775470,50,6912889105
18123,Schenectady,GLENVILLE WD #11,Glenville (T),"New Well #5., New Ground Water Source",15000,851604,45,6913740709
18444,Schenectady,SCOTIA VILLAGE WATER WORKS,Scotia (V),"Water System Improvements., Upgrade Ground Water Source, Upgrade Storage, Upgrade Distribution System",9500,3000000,45,6916740709
19450,Schenectady,SCHENECTDAY (C),Schenectady (C),"Lead service line inventory., Upgrade Distribution System",62000,636025,40,6917376734
19273,Schenectady,SCHENECTADY (C),Schenectady (C),"Phase 2 Rice Road WTP Improvements., Upgrade Water Treatment Plant",60000,7581212,40,6924957946
19259,Schenectady,ROTTERDAM (T),Rotterdam (T),"WD #5 High Priority Improvements., New Ground Water Source, Upgrade Distribution System",30523,34917000,40,6959874946
18868,Schenectady,GLENVILLE WD #11,Glenville (T),"Upgrade WTP, rehab Lolik Lane Tanks #1 & #2, and Distribution. , Upgrade Water Treatment Plant, Upgrade Storage, Upgrade Distribution System",15000,25729561,25,6985604507
18447,Schenectady,PRINCETOWN WATER SUPPLY,Princetown (T),"Replacement of corroded distribution system components, Upgrade Distribution System",600,1214500,10,6986819007
17504,Schoharie,CENTRAL BRIDGE WATER DISTRICT,Central Bridge WD,"Upgrade water treatment plant for DBP control and organics removal., Upgrade Water Treatment Plant, Upgrade Distribution System",1061,0,1160,6986819007
17572,Schoharie,SHARON SPRINGS VILLAGE,Sharon Springs (V),"Water system improvements., Upgrade Water Treatment Plant, Upgrade Ground Water Source, Upgrade Storage, Upgrade Distribution System",547,450000,1125,6987269007
17787,Schoharie,SCHOHARIE VILLAGE,Schoharie (V),"Water System Improvements., Upgrade Water Treatment Plant, Upgrade Storage, New Pump Station, Upgrade Distribution System",1030,0,50,6987269007
18934,Schoharie,COBLESKILL WATER DISTRICT,Cobleskill (T),"Extension of Cobleskill (V) to Cobleskill (T) WD #2, Extend Distribution System",20,535600,30,6987804607
18811,Schuyler,WATKINS GLEN VILLAGE,Watkins Glen (V),"Water System Improvements. Address CT and Turbidity Issues, Upgrade Water Treatment Plant, Upgrade Storage, Upgrade Distribution System",2149,0,1145,6987804607
19102,Schuyler,ODESSA VILLAGE,Odessa (V),"Treatment Plant for iron, manganese, and arsenic; Water Main replacement; Tank mixer, New Water Treatment Plant, Upgrade Storage, Upgrade Distribution System",810,10251410,115,6998056017
18815,Schuyler,MONTOUR FALLS,Montour Falls (V),"Replace Aged Undersized Distribution Mains., Upgrade Distribution System",1800,4685856,40,7002741873
18214,Seneca,WATERLOO VILLAGE,Waterloo (V),"WTP, Distribution, and Storage Improvements., Upgrade Water Treatment Plant, Upgrade Storage, Upgrade Inter-Connection",7000,0,1115,7002741873
18127,Seneca,INTERLAKEN VILLAGE,Interlaken (V),"Upgrade Ground Water Source, Upgrade Storage, Upgrade Distribution System",650,0,1105,7002741873
19196,Seneca,SENECA FALLS (T),Seneca Falls (T),"Water Main Replacement and Extension & WTP Upgrades, Upgrade Water Treatment Plant, Extend Distribution System, Upgrade Distribution System",9000,67514000,105,7070255873
19571,Seneca,OVID (V),Ovid (V),"New UF and RO systems, tank mixing and ventilation systems, replacement of water main. , New Other Expenses, New Water Treatment Plant, Upgrade Distribution System, New Other (OT)",1056,4438167,90,7074694040
19335,Seneca,SENECA FALLS (T),Seneca Falls (T),"Phase 1 of overall #19196 Project - WTP Upgrades and WM Extension, Upgrade Water Treatment Plant",9027,23500000,85,7098194040
15283,Seneca,TOWN OF LODI WATER SYSTEM,Lodi (T),"New Water System to Serve (T) & (V) Lodi., New Complete System (New System)",395,11795722,80,7109989762
19544,Seneca,TOWN OF FAYETTE WD NO. 8,Fayette (T),"WD No. 8 Phase 2, Extend Distribution System",450,1854000,60,7111843762
18854,Seneca,WILLARD WD,Romulus (T),"Willard WD Distribution Improvements., Upgrade Distribution System",372,1264602,40,7113108364
19410,Seneca,SENECA FALLS (T),Seneca Falls (T),"Lead Service Line Inventory., Upgrade Distribution System",9000,1088710,35,7114197074
19293,Seneca,WATERLOO (V),Waterloo (V),"Lead Service Line Inventory., Upgrade Distribution System",4924,502310,25,7114699384
19151,St. Lawrence,MORRISTOWN VILLAGE,Morristown (T),"WTP & Distribution Improvements. River Road East Corridor Extension., New Water Treatment Plant, Upgrade Storage, Upgrade Distribution System, New Water District",490,16789000,140,7131488384
18939,St. Lawrence,HERMON VILLAGE,Hermon (T),"Source and WTP improvements, and replacement of entire distribution system for WD #1., Upgrade Water Treatment Plant, New Ground Water Source, New Transmission, New Distribution System",492,7879500,90,7139367884
18199,St. Lawrence,COOK STREET WD,Norfolk (T),Extend Distribution System,300,1122000,70,7140489884
19145,St. Lawrence,MASSENA (T),Massena (T),"Proposed Service Area No. 1, New Water District",350,9270000,70,7149759884
18704,St. Lawrence,POTSDAM (T),Potsdam (T),"NYS Rt. 56 WD., New Distribution System, New Water District",305,4802752,70,7154562636
18889,St. Lawrence,TOWN OF PITCAIRN WATER DISTRICT,Pitcairn (T),"Extension to serve properties with contaminated wells, New Distribution System",60,4232000,65,7158794636
18234,St. Lawrence,MASSENA VILLAGE,Massena (T),"East Massena WD Improvements., Upgrade Distribution System",11209,3055500,45,7161850136
19514,St. Lawrence,TOWN OF EDWARDS WD NO.1,Edwards (T),"Well No.2 Improvements, Upgrade Surface Water Source",465,800000,45,7162650136
18703,St. Lawrence,LOUISVILLE WD #4,Louisville (T),"New Water District #4., New Distribution System",350,5960000,45,7168610136
19473,St. Lawrence,OGDENSBURG (C),Ogdensburg (C),"Lead service line inventory., Upgrade Distribution System",10064,2688300,40,7171298436
19468,St. Lawrence,MORRISTOWN (T),Morristown (T),"Lead service line inventory., Upgrade Distribution System",500,24864,40,7171323300
19462,St. Lawrence,GOUVERNEUR (T),Gouverneur (T),"Lead service line inventory., Upgrade Distribution System",800,32747,40,7171356047
18940,St. Lawrence,EAST LOUISVILLE WATER DISTRICT,Louisville (T),"WTP Upgrade., Upgrade Water Treatment Plant, New Water Treatment Plant",1200,2082625,40,7173438672
19457,St. Lawrence,DE KALB JUNCTION WD,De Kalb (T),"Lead service line inventory., New Distribution System",315,20081,40,7173458753
19455,St. Lawrence,CLIFTON (T),Clifton (T),"Lead service line inventory., Upgrade Distribution System",232,20128,40,7173478881
19447,St. Lawrence,POTSDAM (V),Potsdam (V),"Lead service line inventory., Upgrade Distribution System",8312,1077380,40,7174556261
19543,St. Lawrence,WADDINGTON (V),Waddington (V),"Main St. and St. Lawrence Ave. Waterline Replacement, Upgrade Distribution System",937,1930709,35,7176486970
19523,St. Lawrence,OGDENSBURG (C),Ogdensburg (C),"East David St. Infrastructure Replacement Project, Upgrade Distribution System",30,1926100,35,7178413070
19518,St. Lawrence,CANTON (V),Canton (V),"Transmission Main Upgrades and Water Storage Tank Replacement, Upgrade Transmission, Upgrade Storage",6314,17841238,35,7196254308
19463,St. Lawrence,HEUVELTON (V),Heuvelton (V),"Lead service line inventory., Upgrade Distribution System",659,32747,35,7196287055
19460,St. Lawrence,STAR LAKE WD,Fine (T),"Lead service line inventory., Upgrade Distribution System",1300,48419,35,7196335474
18937,St. Lawrence,POTSDAM VILLAGE,Potsdam (V),"Elm Street Water main replacement., Upgrade Distribution System",9425,1116000,35,7197451474
18530,St. Lawrence,GOUVERNEUR EAST SIDE WATER DISTRICT,Gouverneur (T),"Replacement of distribution main along US Route 11, Upgrade Distribution System",165,1141600,35,7198593074
18517,St. Lawrence,MADRID WATER DISTRICT,Madrid (T),Upgrade Storage,800,1327155,35,7199920229
19459,St. Lawrence,EDWARDS (T),Edwards (T),"Lead service line inventory., Upgrade Distribution System",400,20138,30,7199940366
19465,St. Lawrence,LISBON WD,Lisbon (T),"Lead service line inventory., Upgrade Distribution System",300,14494,20,7199954860
18768,Steuben,CAMPBELL WATER DISTRICT,Campbell (T),"WD #1 Extension., New Ground Water Source, New System Consolidation",280,0,1115,7199954860
18002,Steuben,HAMLET OF WOODHULL MUNICIPAL WS,Woodhull (T),"System to serve former Village (now hamlet) with private contaminated wells., New Ground Water Source, New Storage, New Distribution System",483,4489928,75,7204444788
18016,Steuben,WD #3,Campbell (T),"Serve private contaminated/poor yielding wells., Extend Water District",1025,908687,70,7205353475
18516,Steuben,GREENWOOD WATER DISTRICT,Greenwood (T),"New Fe/Mn Removal Treatment., New Water Treatment Plant, Upgrade Storage",330,856356,60,7206209831
19574,Steuben,PRATTSBURGH WD,Prattsburgh (T),"Water distribution system improvements , Upgrade Other Expenses, Upgrade Storage, Upgrade Distribution System, Upgrade Other (OT)",594,7107000,55,7213316831
15902,Steuben,ADDISON VILLAGE,Addison (V),"Main replacement & looping, new High Street Tank, wellhouse VFD improvements, Upgrade Ground Water Source, Upgrade Storage, Upgrade Distribution System",1797,1690000,55,7215006831
19243,Steuben,COHOCTON (T),Cohocton (T),"Tank rehab, distribution upgrades and looping, well house improvements, Upgrade Ground Water Source, Upgrade Storage, Upgrade Distribution System",485,3759150,55,7218765981
18565,Steuben,CANISTEO VILLAGE,Canisteo (V),"Replace critical sections of the water main within the Village's distribution system, and upgrades to storage tank and meters., Upgrade Storage, Upgrade Distribution System",2320,0,50,7218765981
19432,Steuben,BATH (V),Bath (V),"Mt. Washington tank, Maple Heights tank, and low-priority main replacements, Upgrade Storage, Upgrade Distribution System",5500,8500000,50,7227265981
18820,Steuben,BATH (V),Bath (V),"W. Washington, Liberty, Geneva, W. Morris St, E Steuben Distribution Improvements, Upgrade Distribution System",5500,11834000,50,7239099981
17974,Steuben,SOUTH CORNING VILLAGE,South Corning (V),"Upgrade Storage, Upgrade Distribution System",1147,0,45,7239099981
18908,Steuben,HORNELL (C),Hornell (C),"Transmission main replacement., Upgrade Transmission",9592,2375000,40,7241474981
19385,Steuben,BATH (V),Bath (V),"Lead service line replacement., Upgrade Distribution System",5432,1561000,40,7243035981
19384,Steuben,BATH (V),Bath (V),"Lead Service Line Inventory, Upgrade Distribution System",5432,1382000,40,7244417981
18762,Steuben,AVOCA VILLAGE,Avoca (V),"Replacement of meters., Upgrade Other Expenses, Upgrade Other (OT)",970,152500,35,7244570481
18863,Steuben,PAINTED POST VILLAGE,Painted Post (V),"Well upgrades and replacement of storage tank, Upgrade Ground Water Source, Upgrade Storage",1842,2409517,30,7246979998
18861,Steuben,MORNINGSIDE HEIGHTS WD,Erwin (T),"Improvements to the WTP and security., Upgrade Water Treatment Plant",4570,688452,20,7247668450
18973,Suffolk,RIVERHEAD WD,Riverhead (T),"WD Extension - Forge Rd MHPs due to PFOA/PFOS and Mn contamination in private wells, Extend Distribution System, Extend Water District",28000,1185000,110,7248853450
19312,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Water main extension to 64 homes with PFAS contaminated private wells along Old Country Road Area, Extend Distribution System",1009264,2479267,85,7251332717
19476,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"New AOP system at South Spur Drive well field., New Water Treatment Plant",20048,3000000,80,7254332717
19332,Suffolk,RIVERHEAD WD,Riverhead (T),"Well No. 5-1 PFAS removal, Upgrade Water Treatment Plant",28000,2200000,80,7256532717
19088,Suffolk,SOUTH HUNTINGTON WD,South Huntington WD,"Plant No. 8 - AOP treatment for 1,4-dioxane removal, Upgrade Water Treatment Plant",81760,9098504,80,7265631221
19104,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Connection of public water to residences in Calverton, Town of Brookhaven along South River road due to PFAS detection in private wells, Upgrade Distribution System",1009264,6850000,60,7272481221
16069,Suffolk,RIVERHEAD WD,Riverhead (T),"Construction of Replacement Production Well, Upgrade Water Treatment Plant, Upgrade Ground Water Source",28000,2754000,50,7275235221
18972,Suffolk,RIVERHEAD WD,Riverhead (T),"WD Extension Nos. 95 & 96 - Calverton. Extend Public Water to Address PFAS in Private Residential Wells, Extend Distribution System",190,10549704,45,7285784925
18971,Suffolk,RIVERHEAD WD,Riverhead (T),"WD Extensions - Manorville (Ext #94) due to MTBE, PFOA, PFOS, and Fe/Mn contamination in private wells, Extend Distribution System",28000,12877000,45,7298661925
18882,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk Co. Water Authority,"Connection of private wells to public water system in Manorville in the Town of Riverhead, Extend Distribution System",1009264,9494261,45,7308156186
19591,Suffolk,RIVERHEAD WATER DISTRICT,Riverhead (T),"Well No. 5-2A PFAS removal, Upgrade Water Treatment Plant",190,2327800,40,7310483986
19001,Suffolk,DIX HILLS WD,Dix Hills WD,"Plant No. 8 - AOP treatment for 1,4-dioxane removal, Upgrade Water Treatment Plant",34522,5017750,40,7315501736
19306,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Kings Park Road Well Field AOP, Upgrade Water Treatment Plant",36536,1500000,40,7317001736
19294,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Hawkins Road Well Field AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7318501736
19477,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"New AOP system at Montauk Point State Blvd well field., New Water Treatment Plant",4318,3000000,40,7321501736
19361,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Wheeler Road Well No. 4 - AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7323001736
19339,Suffolk,DIX HILLS WATER DISTRICT,Dix Hills Water District,"Wellhead GAC treatment for Plant No. 7., New Water Treatment Plant",41000,8227000,40,7331228736
19309,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Reservoir Ave Wells 1A & 2 - AOP, Upgrade Water Treatment Plant",1009264,3000000,40,7334228736
19305,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Jennings Road Well Field AOP, Upgrade Water Treatment Plant",3665,4500000,40,7338728736
19303,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Horseblock Road Well 1 - AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7340228736
19302,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Oxhead Road Well Field AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7341728736
19301,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"North Washington Avenue Well Field AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7343228736
19299,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Montauk Point State Boulevard Well Field AOP, Upgrade Water Treatment Plant",1009264,3000000,40,7346228736
19298,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Albany Avenue Well No. 2 AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7347728736
19297,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Wicks Path Well 1 - AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7349228736
19296,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Ruth Boulevard Well Field AOP, Upgrade Water Treatment Plant",1009264,3000000,40,7352228736
19295,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Mill Lane Well Field AOP, Upgrade Water Treatment Plant",2468,1500000,40,7353728736
19291,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Cornell Drive Well Field AOP, Upgrade Water Treatment Plant",36536,1500000,40,7355228736
18742,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk County Water Authority,"Reservoir Avenue Well Field New AOP, Upgrade Water Treatment Plant",1009264,1500000,40,7356728736
19000,Suffolk,GREENLAWN WD,Greenlawn WD,"Well No. 8 - AOP treatment for 1,4-dioxane removal, Upgrade Water Treatment Plant",42000,5546550,40,7362275286
19029,Suffolk,SOUTH HUNTINGTON WD,South Huntington WD,"Plant No. 4 - AOP/GAC treatment for 1,4-Dioxane and PFOA/PFOS removal, Upgrade Water Treatment Plant",81760,7236150,40,7369511436
18880,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"North Fork Transmission Main - Southold, Extend Distribution System",1009264,27489708,25,7397001144
18798,Suffolk,HAMPTON BAYS WD,Hampton Bays WD,"Iron and Manganese removal at Plant No. 4, Upgrade Water Treatment Plant",12500,3600000,25,7400601144
19160,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Replacement of Well No. 1A at the Adams Avenue Well Field, Upgrade Ground Water Source",1009264,1200000,25,7401801144
19144,Suffolk,WEST NECK WATER SUPPLY,Shelter Island (T),"New Ground Water Source, Upgrade Distribution System",100,2250928,25,7404052072
19002,Suffolk,DIX HILLS WD,Dix Hills WD,"Rehabilitation at Plant No. 3 including replacement of well pumps and chemical system, Upgrade Water Treatment Plant",34522,4634000,20,7408686072
18591,Suffolk,SALTAIRE (V),Saltaire (V),"Replace approximately 9,800 linear feet of water main, Upgrade Distribution System",2500,6421020,15,7415107092
18881,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk Co. Water Authority,"Construction of 2-MG storage tank at Town Line Road well field, New Storage",1009264,4678000,15,7419785092
19275,Suffolk,RIVERHEAD WATER DISTRICT,Riverhead (T),"New Ground Storage Tank at East Wind Drive, New Storage",35000,7427500,15,7427212592
19142,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Replacement of Well No. 3A at the Oval Drive Well Field, Upgrade Ground Water Source",3315,1200000,15,7428412592
19139,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Replacement of Well No. 2A at the Oval Drive Well Field, Upgrade Ground Water Source",3315,1200000,15,7429612592
19135,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Replacement of Aging Production Well No. 1A at the Falcon Drive Well Field, Upgrade Ground Water Source",1009264,1200000,15,7430812592
19034,Suffolk,RIVERHEAD WD,Riverhead (T),"Old Country Road Tank Rehabilitation, Upgrade Storage",28000,3645500,15,7434458092
18462,Suffolk,GREENLAWN WD,Greenlawn Water District,"Distribution Main Replacement, Upgrade Distribution System",42000,2077675,10,7436535767
19314,Suffolk,GREENLAWN WD,Greenlawn Water District,"Elmo Place New Well No. 19, New Ground Water Source",42000,3072000,10,7439607767
18398,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,Suffolk Co. Water Authority,Upgrade Distribution System,1009264,2897841,10,7442505608
15856,Suffolk,DIX HILLS WD,Huntington (T),"Double containment - above ground caustic soda tanks - plants #1, 4, 6, 7, 8, 9, 10, Upgrade Ground Water Source",34522,411600,10,7442917208
19148,Suffolk,SUFFOLK COUNTY WATER AUTHORITY,SCWA,"Replacement of 10,000 feet of water main., Upgrade Distribution System",34878,3427391,10,7446344599
17560,Sullivan,THE CALLICOON WATER COMPANY INC,Delaware (T),"Upgrade Water Treatment Plant, Upgrade Ground Water Source",854,0,1180,7446344599
19266,Sullivan,WOODRIDGE VILLAGE,Woodridge (V),"Installation of storage tank, new membrane filter, rehab lagoon, Upgrade Water Treatment Plant, New Storage, Upgrade Distribution System",902,16200000,70,7462544599
18835,Sullivan,NARROWSBURG WD,Tusten (T),"System-wide Infrastructure Upgrades., Upgrade Storage, Upgrade Distribution System",500,7635000,60,7470179599
18797,Sullivan,MELODY LAKE ACRES,Thompson (T),"Well No. 1 Upgrades and Replace storage tank, chlorination and corrosion control systems., Upgrade Water Treatment Plant",150,725000,60,7470904599
18827,Sullivan,WHITE SULPHUR SPRINGS WD,Liberty (T),"Upgrade Ground Water Source, Upgrade Distribution System",500,857681,45,7471762280
19414,Sullivan,FALLSBURG WHO-LS-SF,Fallsburg (T),"Old Falls Water Tank Replacement, Upgrade Storage",8355,2494148,40,7474256428
19366,Sullivan,WOODRIDGE (V),Woodridge (V),"Lead Service Line Inventory, Upgrade Distribution System",747,256470,40,7474512898
18042,Sullivan,LIBERTY VILLAGE,Liberty (V),New Storage,4800,975000,40,7475487898
18526,Sullivan,JEFFERSONVILLE VILLAGE,Village of Jeffersonville,"New Transmission, New Storage, Upgrade Distribution System",554,4552976,35,7480040874
18838,Sullivan,FALLSBURG WHO-LS-SF,Fallsburg (T),"Water main replacement - NYS Route 42 and County Hwy 53., Upgrade Distribution System",8355,2413538,35,7482454412
19573,Sullivan,WURTSBORO (V),Wurtsboro (V),"Pennsylvania Ave and 1st St Well House Improvements, Upgrade Water Treatment Plant, Upgrade Ground Water Source",1265,1647200,30,7484101612
18885,Sullivan,YOUNGSVILLE WD,Callicoon (T),"Replace 125,000-gal storage tank, New Storage",300,1436228,30,7485537840
18618,Tioga,CANDOR VILLAGE WATER DEPT.,Candor (V),"Source, treatment and distribution improvements., Upgrade Ground Water Source, Upgrade Pump Station, Upgrade Distribution System",1020,0,1070,7485537840
18026,Tioga,CANDOR VILLAGE WATER DEPT.,Candor (V),"Upgrade Storage, Upgrade Distribution System",1020,3047237,45,7488585077
18613,Tioga,OWEGO WD #2 & #3,Owego (T),"Crestview Well House and Rt 434 Transmission Main Improvements., New Ground Water Source, Upgrade Transmission",4904,2425341,25,7491010418
